-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,49,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,27,27,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,27,48,46,-1,-1,-1,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,46,47,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,-1,33,36,48,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,35,35,35,35,35,35,35,35,35,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,-1,33,36,-1,-1,-1,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,34,35,35,35,35,35,35,35,35,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,-1,-1,33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,49,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,-1,33,36,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,49,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,47,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,27,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
-1,-1,-1,-1,39,-1,-1,-1,41,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,36
-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,44,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
34,35,35,35,35,35,35,35,35,35,35,35,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,36,54,54,54,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,-1,-1,-1,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,27,27,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,35,35,35,37,27,27,27,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,34,35,35,35,35,35,35,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,36,54,54,54,54,54,54,54,54,54,54,54,54,54,54,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,30,30,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,33,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
33,32,30,32,30,32,30,32,30,32,30,32,36,-1,-1,-1,-1,33,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,33,32,30,32,32,30,32,32,30,32,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,30,32,30,32,30,32,30,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36
